Run Number,Mutation Number,Percentage,Accuracy,Loss
0,1,0.7256666666666667,1.03733890748024
0,2,0.6796666666666666,1.3416354395548502
0,3,0.63825,1.4117977547645568
0,4,0.6779166666666666,1.2939983565012614
0,5,0.63475,1.1835415563583374
0,6,0.6538333333333334,1.4012063762346902
0,7,0.6401666666666667,1.7405625378290812
0,10,0.16891666666666666,5.005662851333618
1,1,0.6500833333333333,1.432228851636251
1,2,0.7175,1.1451050459543863
1,3,0.6823333333333333,1.2249211924870809
1,4,0.7115,1.1486497832934062
1,5,0.7096666666666667,0.9466944661140442
1,6,0.74125,0.9873725215593974
1,7,0.6614166666666667,1.4786081732114156
1,10,0.1005,nan
2,1,0.6968333333333333,1.202847327152888
2,2,0.7265833333333334,1.0745436386267344
2,3,0.6516666666666666,1.3951439086596171
2,4,0.7185,1.1061578373908996
2,5,0.6291666666666667,1.3602796376546225
2,6,0.6376666666666667,1.4592416211764019
2,7,0.6819166666666666,1.2701991452376047
2,10,0.10566666666666667,7.599932556152344
3,1,0.6899166666666666,1.1611534502506256
3,2,0.7005833333333333,1.3355499250094096
3,3,0.6473333333333333,1.4179289855957031
3,4,0.7045,1.229625140984853
3,5,0.6258333333333334,1.2997514044443765
3,6,0.6944166666666667,1.2620374932289125
3,7,0.6495833333333333,1.464599824666977
3,10,0.09666666666666666,7.918814334869385
4,1,0.6740833333333334,1.4434111593564352
4,2,0.65725,1.6211971648534138
4,3,0.7056666666666667,1.0984436306953431
4,4,0.74275,0.9922911729812622
4,5,0.6806666666666666,1.0536813276608785
4,6,0.7225833333333334,1.019595504363378
4,7,0.6870833333333334,1.3112824211915335
4,10,0.11366666666666667,7.757934246063233
5,1,0.6870833333333334,1.1633587805430095
5,2,0.676,1.4069109144210816
5,3,0.7296666666666667,1.0080400117238362
5,4,0.705,1.2035773588816325
5,5,0.7071666666666667,0.921187393506368
5,6,0.7215,1.0570565178394318
5,7,0.7015833333333333,1.1754859976768495
5,10,0.10841666666666666,8.843484649658203
6,1,0.7188333333333333,1.0768824260234833
6,2,0.655,1.4123744449615478
6,3,0.551,2.0524216561317443
6,4,0.7105,1.102816833337148
6,5,0.7291666666666666,0.8753946140607198
6,6,0.718,1.1031061712900798
6,7,0.6595,1.3890135760307312
6,10,0.08641666666666667,10.103788506825765
7,1,0.7153333333333334,1.1647419908841452
7,2,0.7004166666666667,1.2176707644462585
7,3,0.6839166666666666,1.265574866692225
7,4,0.7250833333333333,1.1541662424405417
7,5,0.6625,1.1063812642097473
7,6,0.70125,1.1670740185578665
7,7,0.645,1.4559450987180074
7,10,0.08508333333333333,9.279548082987468
8,1,0.6971666666666667,1.2569885243574779
8,2,0.6683333333333333,1.3682412406603495
8,3,0.69975,1.2087027939160664
8,4,0.7521666666666667,1.009526014963786
8,5,0.5446666666666666,1.6603794309298197
8,6,0.6563333333333333,1.3665506652196249
8,7,0.656,1.4597307605743408
8,10,0.0995,6.778985328038534
9,1,0.7210833333333333,1.1751913282871247
9,2,0.7188333333333333,1.1184234278202057
9,3,0.6338333333333334,1.4691469696362813
9,4,0.6973333333333334,1.1732682216962178
9,5,0.6969166666666666,0.9573591852982839
9,6,0.7018333333333333,1.1562211634318034
9,7,0.6844166666666667,1.3124539065361023
9,10,0.10791666666666666,8.598538635253906
10,1,0.66225,1.4190966059366863
10,2,0.66875,1.4425272679328918
10,3,0.7099166666666666,1.1353517061869303
10,4,0.6979166666666666,1.214201250553131
10,5,0.6449166666666667,1.146147809346517
10,6,0.6515,1.5834463047981262
10,7,0.6841666666666667,1.2908740035692852
10,10,0.10391666666666667,8.966139896392821
11,1,0.732,1.0126572785377503
11,2,0.7098333333333333,1.1651529916127523
11,3,0.7,1.1086307762463887
11,4,0.7188333333333333,1.092028129498164
11,5,0.6725833333333333,1.106455193758011
11,6,0.6798333333333333,1.2769165716171265
11,7,0.689,1.2932251289685568
11,10,0.07758333333333334,8.092315778096516
12,1,0.67125,1.3840099027951558
12,2,0.6564166666666666,1.3806519346237183
12,3,0.6894166666666667,1.232399853547414
12,4,0.7599166666666667,0.9459762058258057
12,5,0.6676666666666666,1.0868941334088644
12,6,0.7185,1.1282404088973998
12,7,0.6594166666666667,1.3652334587574004
12,10,0.07158333333333333,10.459202833811442
13,1,0.6964166666666667,1.2004205153783163
13,2,0.5999166666666667,1.8949355176289877
13,3,0.7111666666666666,1.0902053449948628
13,4,0.7188333333333333,1.0777667930920918
13,5,0.6341666666666667,1.226099150498708
13,6,0.6615,1.4748894996643067
13,7,0.6805833333333333,1.353277942577998
13,10,0.09675,8.379624388376872
14,1,0.6321666666666667,1.5432201778093975
14,2,0.7051666666666667,1.2700138053894043
14,3,0.7101666666666666,1.1131573790709177
14,4,0.7110833333333333,1.1801596829096477
14,5,0.6534166666666666,1.183898193836212
14,6,0.7081666666666667,1.1389091382026673
14,7,0.70125,1.2163150349458058
14,10,0.10808333333333334,8.343410491307576
15,1,0.6838333333333333,1.2399510771433513
15,2,0.7010833333333333,1.2007190844217936
15,3,0.6305833333333334,1.627952826499939
15,4,0.7326666666666667,1.037690410455068
15,5,0.69175,0.9819801961580912
15,6,0.6615,1.4213503591219585
15,7,0.6808333333333333,1.3573052473068237
15,10,0.09925,9.824026302337646
16,1,0.6750833333333334,1.2362727359135945
16,2,0.7261666666666666,1.1182379059791565
16,3,0.6891666666666667,1.192398979028066
16,4,0.66,1.5144874305725098
16,5,0.6524166666666666,1.1048011995951335
16,6,0.7208333333333333,1.1007110668818156
16,7,0.70375,1.269901407400767
16,10,0.13458333333333333,8.118816330591837
17,1,0.7105833333333333,1.1555511937936147
17,2,0.6919166666666666,1.3574633345603944
17,3,0.68275,1.184705670038859
17,4,0.7218333333333333,1.0566873377164205
17,5,0.6336666666666667,1.3379585421880087
17,6,0.644,1.4955285819371542
17,7,0.6986666666666667,1.1890476903915406
17,10,0.09283333333333334,7.933948337554932
18,1,0.6899166666666666,1.2359539434115092
18,2,0.6701666666666667,1.4272895172437032
18,3,0.7035833333333333,1.1604531205495199
18,4,0.6483333333333333,1.5797426795959473
18,5,0.6360833333333333,1.164048836072286
18,6,0.6588333333333334,1.4767561979293824
18,7,0.6939166666666666,1.2468061029116313
18,10,0.10691666666666666,8.347599635442098
19,1,0.70825,1.1264043306509655
19,2,0.7131666666666666,1.1214231359958649
19,3,0.66625,1.2868071999549866
19,4,0.7169166666666666,1.1009406282107035
19,5,0.6868333333333333,0.9811880586942037
19,6,0.7051666666666667,1.1726483136812846
19,7,0.6941666666666667,1.2498960691293082
19,10,0.10241666666666667,7.040871591567993
